//X Y Z R G B
12345
0.2962820827960968 -2.7771961688995361 3.7862765789031982 255 0 0
-0.4547696113586426 -3.0701937675476074 3.9448244571685791 255 0 0
-0.2455974370241165 -3.0014815330505371 3.8207376003265381 255 0 0
0.2233746200799942 -2.9333088397979736 3.8884270191192627 255 0 0
-1.2170410156250000 -3.5395240783691406 4.2259464263916016 255 0 0
0.4592427015304565 -2.9671311378479004 3.9432797431945801 255 0 0
-0.0138387791812420 -3.2011208534240723 4.0737929344177246 255 0 0
-0.1498307734727859 -2.9577970504760742 3.8960781097412109 255 0 0
0.3334561586380005 -3.0286235809326172 3.9224438667297363 255 0 0
-0.0924892425537109 -3.1668117046356201 4.0665416717529297 255 0 0
-1.2229520082473755 -2.9276504516601563 3.7789118289947510 255 0 0
-0.5387235879898071 -2.8873579502105713 3.7658388614654541 255 0 0
0.4606538712978363 -3.1724569797515869 4.0950617790222168 255 0 0
-1.1614855527877808 -3.5881500244140625 4.2653841972351074 255 0 0
0.3517017960548401 -2.5487651824951172 3.9760220050811768 255 0 0
0.4508872628211975 -2.5994856357574463 4.1445980072021484 255 0 0
0.1978408843278885 -2.7819974422454834 3.7781951427459717 255 0 0
1.5350034236907959 -0.0516684018075466 0.7052863240242004 255 0 0
0.3448542356491089 -2.2143883705139160 5.2199258804321289 255 0 0
1.5234353542327881 0.0441168844699860 0.7471165657043457 255 0 0
1.6625816822052002 0.0799663141369820 0.6556367278099060 255 0 0
0.3482456803321838 -1.9510482549667358 5.3707718849182129 255 0 0
0.4277421534061432 -2.1067137718200684 4.9643764495849609 255 0 0
0.3132630288600922 -2.1311459541320801 5.2494349479675293 255 0 0
0.3354321420192719 -2.2170763015747070 5.3010931015014648 255 0 0
0.4649667441844940 -2.1907947063446045 4.9997391700744629 255 0 0
0.3267635107040405 -2.2051658630371094 5.3695411682128906 255 0 0
0.4434507191181183 -2.1720256805419922 4.9341311454772949 255 0 0
1.5890254974365234 0.0498295687139034 0.7458451986312866 255 0 0
1.6103707551956177 -0.0362935513257980 0.6523522734642029 255 0 0
1.4133248329162598 -0.0139726111665368 0.3858771920204163 255 0 0
1.4374719858169556 0.0008367618429475 0.4975121319293976 255 0 0
1.7267644405364990 0.8671061396598816 -0.2860925793647766 255 0 0
1.5392907857894897 0.8339815735816956 -0.3219162821769714 255 0 0
-0.1511084288358688 -2.9687554836273193 3.9095559120178223 255 0 0
1.8599646091461182 0.9845181703567505 -0.4269610345363617 255 0 0
-0.8267313241958618 -2.8212347030639648 3.7395877838134766 255 0 0
-0.6650792956352234 -2.8181586265563965 3.7563915252685547 255 0 0
0.2698748707771301 -2.9676830768585205 3.9026157855987549 255 0 0
-0.6696500778198242 -2.9184641838073730 3.7798075675964355 255 0 0
1.8327065706253052 0.1339048892259598 -0.2941588163375854 255 0 0
-1.3870981931686401 -3.7173013687133789 4.3741550445556641 255 0 0
1.6913118362426758 0.9447401762008667 -0.5322210788726807 255 0 0
0.0726297870278358 -2.7577137947082520 3.7922217845916748 255 0 0
-0.7278730869293213 -2.9442493915557861 3.7979342937469482 255 0 0
-0.1386293470859528 -3.2559187412261963 4.0391521453857422 255 0 0
-0.3585862517356873 -3.0087847709655762 3.9780747890472412 255 0 0
0.4555482268333435 -2.5726981163024902 4.2283020019531250 255 0 0
-0.7209084630012512 -2.8166615962982178 3.7368664741516113 255 0 0
-0.0704078823328018 -3.0430691242218018 3.9740226268768311 255 0 0
-0.1510277688503265 -3.2687697410583496 4.0759115219116211 255 0 0
1.7941882610321045 0.6976493000984192 -0.5979312062263489 255 0 0
1.6936295032501221 0.1970996409654617 0.0426273308694363 255 0 0
1.3611546754837036 0.0505048781633377 0.5909229516983032 255 0 0
1.4879220724105835 0.7023434638977051 -0.0207496862858534 255 0 0
-1.5192042589187622 -3.5027575492858887 4.1862635612487793 255 0 0
-1.3576061725616455 -3.6396420001983643 4.1638383865356445 255 0 0
-1.1648699045181274 -3.7305688858032227 4.3922500610351563 255 0 0
-1.3146446943283081 -3.6517558097839355 4.3338670730590820 255 0 0
-0.8814798593521118 -3.2061789035797119 3.2554433345794678 255 0 0
-1.4148316383361816 -3.1948223114013672 3.7462437152862549 255 0 0
-1.3322228193283081 -3.2622058391571045 3.9624714851379395 255 0 0
-1.8857998847961426 -4.8293151855468750 6.7642431259155273 255 0 0
-1.1892609596252441 -3.3841252326965332 4.0321736335754395 255 0 0
-0.5422839522361755 -3.1466012001037598 3.9711835384368896 255 0 0
-1.5397967100143433 -3.1324546337127686 3.7958202362060547 255 0 0
-1.4132243394851685 -3.7522313594818115 4.4152770042419434 255 0 0
-0.8036063313484192 -3.1384019851684570 3.8883795738220215 255 0 0
-1.7270144224166870 -3.3262298107147217 4.2740559577941895 255 0 0
-1.1425763368606567 -3.2620668411254883 3.3347165584564209 255 0 0
-1.4754509925842285 -3.5553228855133057 3.8694283962249756 255 0 0
-1.0732344388961792 -3.0718297958374023 3.3771555423736572 255 0 0
-1.2175836563110352 -3.5708570480346680 4.3318490982055664 255 0 0
-1.2718192338943481 -3.4292502403259277 3.6223938465118408 255 0 0
-1.1158238649368286 -3.3540236949920654 3.5083024501800537 255 0 0
0.0037362256553024 -3.2341272830963135 4.0844135284423828 255 0 0
0.0338640473783016 -3.0992977619171143 3.8384811878204346 255 0 0
-0.5989865660667419 -3.2109196186065674 3.7268376350402832 255 0 0
-1.0147117376327515 -3.2108781337738037 3.5757400989532471 255 0 0
-1.3727314472198486 -3.5052888393402100 3.7353205680847168 255 0 0
-0.3070212304592133 -3.1891620159149170 3.8176097869873047 255 0 0
-1.0218678712844849 -3.1951935291290283 3.6135823726654053 255 0 0
-0.5710102319717407 -3.0083222389221191 3.7683868408203125 255 0 0
-0.6588775515556335 -3.4198930263519287 4.0588507652282715 255 0 0
-1.1289834976196289 -3.6979703903198242 4.2676973342895508 255 0 0
-1.3960367441177368 -3.7278134822845459 4.2308349609375000 255 0 0
-1.3902928829193115 -3.3552248477935791 3.9877924919128418 255 0 0
-0.4366846680641174 -3.0948274135589600 3.5484559535980225 255 0 0
0.2277652621269226 -2.6202497482299805 3.6454117298126221 255 0 0
0.2536499798297882 -2.2714538574218750 4.7233581542968750 255 0 0
-0.0471858792006969 -3.5993423461914063 4.2804260253906250 255 0 0
0.1067155972123146 -2.6505877971649170 4.3684458732604980 255 0 0
-0.0075458926148713 -3.0996193885803223 4.5486278533935547 255 0 0
0.2852879166603088 -2.7582788467407227 3.8688883781433105 255 0 0
0.0152206756174564 -2.9961559772491455 4.1253628730773926 255 0 0
-0.0999006479978561 -2.9465236663818359 3.5442955493927002 255 0 0
0.6224966645240784 -2.6117246150970459 2.8895666599273682 255 0 0
0.4597903192043304 -2.7474138736724854 3.7805175781250000 255 0 0
0.1276325881481171 -2.9615061283111572 3.7761089801788330 255 0 0
0.4636543989181519 -2.3282272815704346 3.4049401283264160 255 0 0
-0.1830585896968842 -2.9957301616668701 3.6438748836517334 255 0 0
-0.0271004252135754 -2.6364166736602783 3.7336788177490234 255 0 0
0.4371444880962372 -2.5448980331420898 3.7315690517425537 255 0 0
0.4015729427337646 -2.5184519290924072 3.9789061546325684 255 0 0
0.4055274724960327 -2.9452583789825439 3.4161515235900879 255 0 0
-0.4125375747680664 -3.1775989532470703 3.9096193313598633 255 0 0
-0.0168884415179491 -2.6509144306182861 3.7292411327362061 255 0 0
-0.0130145922303200 -2.8045330047607422 3.8381445407867432 255 0 0
-1.5373423099517822 -3.0886571407318115 3.8470292091369629 255 0 0
-1.1876164674758911 -3.4597072601318359 3.9486036300659180 255 0 0
-1.2073136568069458 -2.9951238632202148 3.7309358119964600 255 0 0
-0.1422885954380035 -2.9799203872680664 3.8477122783660889 255 0 0
-1.0717136859893799 -3.1578633785247803 4.2440195083618164 255 0 0
0.4852557778358459 -3.1039860248565674 3.8656587600708008 255 0 0
-0.6736418008804321 -2.9751877784729004 3.8168015480041504 255 0 0
-0.0383744873106480 -3.0331885814666748 3.9774250984191895 255 0 0
-0.5342268347740173 -3.0038881301879883 3.8054673671722412 255 0 0
-0.0063852956518531 -3.2834732532501221 4.1081252098083496 255 0 0
-1.1794278621673584 -3.3854794502258301 3.9860720634460449 255 0 0
-0.8646570444107056 -2.9940199851989746 3.8957617282867432 255 0 0
0.3209474384784698 -2.9688367843627930 3.8570444583892822 255 0 0
-1.1632847785949707 -3.0042731761932373 3.8419437408447266 255 0 0
-1.2433693408966064 -2.9678106307983398 3.7633488178253174 255 0 0
-1.7085499763488770 -3.0927219390869141 4.1201562881469727 255 0 0
-1.5055290460586548 -3.2752177715301514 4.2107696533203125 255 0 0
-0.7187294363975525 -3.2278485298156738 3.9502358436584473 255 0 0
-0.6301444768905640 -3.1027109622955322 4.0113587379455566 255 0 0
-1.4310253858566284 -3.2399675846099854 3.9912486076354980 255 0 0
0.2535388469696045 -2.9848575592041016 3.9685523509979248 255 0 0
0.2192549109458923 -2.8758823871612549 3.6906361579895020 255 0 0
-0.1149230450391769 -3.0377235412597656 3.9986045360565186 255 0 0
0.0964509546756744 -2.9901742935180664 3.9520530700683594 255 0 0
-0.0237329527735710 -3.0560569763183594 3.9171268939971924 255 0 0
-0.8969059586524963 -3.3166294097900391 4.1713800430297852 255 0 0
-0.0226829480379820 -3.0903794765472412 3.9917643070220947 255 0 0
-0.9335244297981262 -3.3684525489807129 4.0800476074218750 255 0 0
-0.2687661647796631 -3.0434489250183105 3.7400591373443604 255 0 0
0.0183840021491051 -3.1066970825195313 3.8949022293090820 255 0 0
0.2620888352394104 -2.8983566761016846 3.8185799121856689 255 0 0
-1.6012746095657349 -3.1005132198333740 3.9666571617126465 255 0 0
-0.7520477771759033 -3.3640093803405762 3.9776108264923096 255 0 0
-1.2410144805908203 -3.3494944572448730 3.8932731151580811 255 0 0
-1.5304557085037231 -3.2686524391174316 4.0863962173461914 255 0 0
-0.3987511992454529 -3.0059871673583984 3.7167718410491943 255 0 0
-1.5152959823608398 -3.3308241367340088 4.1271839141845703 255 0 0
-0.8422498703002930 -3.0000503063201904 3.8219025135040283 255 0 0
-0.0171131081879139 -2.8338031768798828 3.6366033554077148 255 0 0
0.2563663423061371 -2.8405520915985107 3.8362538814544678 255 0 0
-0.4794352054595947 -2.9071552753448486 3.7834374904632568 255 0 0
0.0202689301222563 -3.1198215484619141 3.8806788921356201 255 0 0
0.0170882325619459 -3.0933959484100342 3.8801805973052979 255 0 0
-1.2666641473770142 -3.5488834381103516 4.0048289299011230 255 0 0
0.2671535611152649 -2.8422384262084961 3.8087677955627441 255 0 0
-0.8641800284385681 -3.0257992744445801 3.8926241397857666 255 0 0
-0.1100713610649109 -2.9884905815124512 3.8024396896362305 255 0 0
0.5443714261054993 -3.3100442886352539 4.0778331756591797 255 0 0
-1.3919068574905396 -3.6608505249023438 4.2375984191894531 255 0 0
-0.9202539324760437 -3.3144669532775879 4.0454621315002441 255 0 0
-0.9325609803199768 -3.2712204456329346 4.0639519691467285 255 0 0
-1.3278329372406006 -2.9757592678070068 3.8460497856140137 255 0 0
-0.3900846540927887 -3.1651632785797119 3.9137995243072510 255 0 0
-0.9785662889480591 -3.3800792694091797 3.7746059894561768 255 0 0
-1.3820898532867432 -3.4213211536407471 3.9473156929016113 255 0 0
-0.2365530580282211 -2.9412136077880859 3.8838505744934082 255 0 0
-1.7558892965316772 -3.3594179153442383 4.2053103446960449 255 0 0
-0.8291609287261963 -3.1976675987243652 3.9057083129882813 255 0 0
0.1878452450037003 -2.9657547473907471 3.8811912536621094 255 0 0
0.4642181396484375 -2.7553920745849609 3.7533028125762939 255 0 0
-0.1108390688896179 -3.2249877452850342 3.9862561225891113 255 0 0
-0.4291547536849976 -3.0476512908935547 3.9296936988830566 255 0 0
-1.3185647726058960 -3.3411674499511719 4.0649342536926270 255 0 0
-0.3132987618446350 -2.8785488605499268 3.7964353561401367 255 0 0
-0.8105257749557495 -3.2954418659210205 4.0253863334655762 255 0 0
0.2635315656661987 -2.8226995468139648 3.8122577667236328 255 0 0
-0.2777428925037384 -3.5530478954315186 4.5225658416748047 255 0 0
-0.7482265830039978 -3.4596269130706787 4.3801231384277344 255 0 0
0.2457935512065887 -2.9178421497344971 3.8544590473175049 255 0 0
-1.0728956460952759 -3.2839376926422119 3.8663110733032227 255 0 0
0.2775355279445648 -2.8154463768005371 3.6875667572021484 255 0 0
-1.2243804931640625 -3.5507724285125732 3.9366095066070557 255 0 0
-0.3817605972290039 -2.9055719375610352 3.8188679218292236 255 0 0
-0.3637348711490631 -3.0888881683349609 3.9497833251953125 255 0 0
-0.1540488749742508 -2.8908560276031494 3.7799761295318604 255 0 0
-1.3719359636306763 -3.2950656414031982 4.0164251327514648 255 0 0
-0.3226948976516724 -3.4206662178039551 5.3589291572570801 255 0 0
-0.0452113896608353 -3.1233553886413574 3.7856895923614502 255 0 0
-1.3114598989486694 -2.9978642463684082 3.8210287094116211 255 0 0
-1.1121609210968018 -3.3044378757476807 4.1129622459411621 255 0 0
0.2104320526123047 -2.9560675621032715 3.8831551074981689 255 0 0
-0.6427704095840454 -3.3166103363037109 3.7881636619567871 255 0 0
-0.4983889758586884 -3.1073617935180664 3.9447767734527588 255 0 0
-0.0001370614918415 -2.8477222919464111 3.6261188983917236 255 0 0
-0.1411582082509995 -3.0442149639129639 3.9362444877624512 255 0 0
0.3385456800460815 -2.7218573093414307 3.7499222755432129 255 0 0
