//X Y Z R G B Original_cloud_index
50520
-0.5456427931785583 4.3257632255554199 -1.7958509922027588 255 0 255 0.000000
-0.5585292577743530 3.6380941867828369 -2.1152539253234863 255 0 255 0.000000
-0.7455216646194458 7.5058212280273438 -1.3150678873062134 255 0 255 0.000000
-0.6639031171798706 3.5080807209014893 -2.7526440620422363 255 0 255 0.000000
-0.7003074288368225 3.4629497528076172 -2.7123823165893555 255 0 255 0.000000
-0.4699439704418182 4.6876173019409180 -2.2918057441711426 255 0 255 0.000000
-0.5041555762290955 3.8617820739746094 -2.5805318355560303 255 0 255 0.000000
-0.5146329998970032 3.2476148605346680 -2.5879802703857422 255 0 255 0.000000
-0.7903051376342773 3.3928458690643311 -2.6464810371398926 255 0 255 0.000000
-0.5405670404434204 3.3809411525726318 -2.6081626415252686 255 0 255 0.000000
-0.7043845057487488 3.4683578014373779 -2.5051188468933105 255 0 255 0.000000
-0.7556062340736389 3.3309471607208252 -2.5813448429107666 255 0 255 0.000000
-0.4192250370979309 4.5379080772399902 -3.2380793094635010 255 0 255 0.000000
-0.6190701723098755 3.8079864978790283 -1.7045627832412720 255 0 255 0.000000
-0.5980811715126038 3.7192099094390869 -2.0065550804138184 255 0 255 0.000000
-0.3727904260158539 4.1914000511169434 -3.2029929161071777 255 0 255 0.000000
-0.6369509100914001 3.9827523231506348 -1.5380575656890869 255 0 255 0.000000
-0.9995408058166504 10.7649106979370117 -0.0943319723010063 255 0 255 0.000000
-1.3759807348251343 9.1342067718505859 0.4954519569873810 255 0 255 0.000000
-0.8251725435256958 7.3408389091491699 -0.8609283566474915 255 0 255 0.000000
-1.0746421813964844 9.9166164398193359 0.5733760595321655 255 0 255 0.000000
-1.2062216997146606 7.7202692031860352 -0.1943933069705963 255 0 255 0.000000
-3.0158870220184326 6.6023783683776855 0.9296973347663879 255 0 255 0.000000
-1.3729399442672729 11.0672483444213867 0.3895137310028076 255 0 255 0.000000
-1.0085196495056152 10.8906612396240234 -0.5897492766380310 255 0 255 0.000000
-0.8785433173179626 5.8597049713134766 0.6702534556388855 255 0 255 0.000000
-0.8034940361976624 4.9435257911682129 0.6629456877708435 255 0 255 0.000000
-1.7318718433380127 8.0125808715820313 -1.1008298397064209 255 0 255 0.000000
-0.7635388970375061 5.2094569206237793 0.6231451034545898 255 0 255 0.000000
-1.7348302602767944 14.5672883987426758 -0.3088516294956207 255 0 255 0.000000
-0.8166501522064209 4.7331776618957520 0.6853439211845398 255 0 255 0.000000
-0.8698706626892090 4.8586931228637695 0.8585806488990784 255 0 255 0.000000
-0.7887254953384399 5.3137016296386719 0.9004804491996765 255 0 255 0.000000
-0.8574542403221130 5.1518144607543945 0.7636182308197021 255 0 255 0.000000
-0.8796511888504028 4.7637572288513184 0.2947161495685577 255 0 255 0.000000
-0.7958598136901855 5.3688516616821289 0.9035792350769043 255 0 255 0.000000
-0.6932507753372192 4.6020340919494629 0.4486957192420959 255 0 255 0.000000
-0.8581376075744629 4.8247957229614258 0.2231507450342178 255 0 255 0.000000
-1.2028018236160278 11.6433706283569336 -1.8419249057769775 255 0 255 0.000000
-0.7776030302047729 5.1960687637329102 0.9204133749008179 255 0 255 0.000000
-0.7909386754035950 5.3313736915588379 0.7686035633087158 255 0 255 0.000000
-0.8916910290718079 5.4441533088684082 0.8429062366485596 255 0 255 0.000000
-0.8467727303504944 5.1488037109375000 0.7427116632461548 255 0 255 0.000000
-1.4648286104202271 8.1268672943115234 -0.0391570627689362 255 0 255 0.000000
-0.7742083668708801 5.3555936813354492 0.8158504962921143 255 0 255 0.000000
-0.8007765412330627 5.4092516899108887 0.7125285267829895 255 0 255 0.000000
-0.7676317095756531 5.3978285789489746 0.8835203051567078 255 0 255 0.000000
-0.6285795569419861 4.9610295295715332 -0.8724829554557800 255 0 255 0.000000
-0.9777168631553650 5.0820851325988770 0.9218965172767639 255 0 255 0.000000
-0.6935650110244751 5.1400389671325684 -0.1137784123420715 255 0 255 0.000000
-0.9387357831001282 5.3932566642761230 0.8718834519386292 255 0 255 0.000000
-0.8759383559226990 5.3503704071044922 0.8489670157432556 255 0 255 0.000000
-0.9349087476730347 6.6789684295654297 -0.1550503373146057 255 0 255 0.000000
-0.9108692407608032 5.1548271179199219 0.8203883171081543 255 0 255 0.000000
-0.8201889395713806 5.3868970870971680 0.7455155849456787 255 0 255 0.000000
-0.8280332684516907 7.2965335845947266 -0.8319957852363586 255 0 255 0.000000
-0.9912781119346619 5.0896043777465820 0.9342048764228821 255 0 255 0.000000
-0.8669754862785339 4.3649344444274902 0.8404158353805542 255 0 255 0.000000
-0.7837741374969482 5.3904266357421875 0.7333017587661743 255 0 255 0.000000
-1.1754132509231567 4.4600567817687988 0.6025786995887756 255 0 255 0.000000
-0.7777649164199829 4.7686910629272461 0.8353741765022278 255 0 255 0.000000
-0.7667880654335022 5.4155812263488770 0.6981865763664246 255 0 255 0.000000
-0.6175341606140137 4.0487103462219238 -1.4791734218597412 255 0 255 0.000000
-2.8033576011657715 9.8384981155395508 -2.7825264930725098 255 0 255 0.000000
-0.8255462646484375 5.1338925361633301 0.2530656456947327 255 0 255 0.000000
-2.4972414970397949 3.7405905723571777 -2.3416786193847656 255 0 255 0.000000
-2.4058742523193359 4.6979532241821289 -0.5961485505104065 255 0 255 0.000000
-1.3652956485748291 3.7645471096038818 -1.9049338102340698 255 0 255 0.000000
-0.6643615961074829 5.4869146347045898 -0.3730106651782990 255 0 255 0.000000
-2.4726815223693848 3.7636761665344238 -2.2895629405975342 255 0 255 0.000000
-1.4103949069976807 4.0116991996765137 -1.4633891582489014 255 0 255 0.000000
-0.6503516435623169 4.2646636962890625 -0.9443341493606567 255 0 255 0.000000
-2.3349559307098389 5.2399744987487793 0.6738050580024719 255 0 255 0.000000
-0.6273123025894165 4.0990772247314453 -1.4949768781661987 255 0 255 0.000000
-1.8120827674865723 5.0396680831909180 0.0588461197912693 255 0 255 0.000000
-1.5110902786254883 4.1935276985168457 -1.3811655044555664 255 0 255 0.000000
-1.3995941877365112 3.5862979888916016 -2.4340314865112305 255 0 255 0.000000
-0.6666562557220459 4.4720950126647949 -0.7893850207328796 255 0 255 0.000000
-3.1320612430572510 3.6503698825836182 -2.5959205627441406 255 0 255 0.000000
-0.6763725280761719 4.2676939964294434 -1.1953773498535156 255 0 255 0.000000
-2.6855614185333252 3.7502160072326660 -2.3188676834106445 255 0 255 0.000000
-1.5575340986251831 4.4150743484497070 -0.9770025610923767 255 0 255 0.000000
-3.3726992607116699 4.5206427574157715 -0.9355435371398926 255 0 255 0.000000
-1.1570576429367065 3.2778644561767578 -2.7315711975097656 255 0 255 0.000000
-1.4484620094299316 4.2937169075012207 -0.9034700393676758 255 0 255 0.000000
-0.6452181339263916 4.2291464805603027 -0.9737443327903748 255 0 255 0.000000
-0.7807055115699768 5.9583725929260254 0.4631963670253754 255 0 255 0.000000
-2.6171858310699463 3.4359173774719238 -2.2329635620117188 255 0 255 0.000000
-1.6637449264526367 4.9447269439697266 -0.2118745446205139 255 0 255 0.000000
-1.4523698091506958 4.0788455009460449 -1.3497500419616699 255 0 255 0.000000
-2.2496058940887451 4.6477322578430176 -0.4892037212848663 255 0 255 0.000000
-0.6584565043449402 5.4110078811645508 -0.5519283413887024 255 0 255 0.000000
-0.6191098690032959 3.8662548065185547 -1.7445539236068726 255 0 255 0.000000
-1.2805620431900024 3.3437490463256836 -2.8879847526550293 255 0 255 0.000000
-2.4742491245269775 3.7708330154418945 -2.2742674350738525 255 0 255 0.000000
-1.4934523105621338 4.0009655952453613 -1.6732411384582520 255 0 255 0.000000
-2.6046724319458008 3.7519307136535645 -2.3216021060943604 255 0 255 0.000000
-2.9005398750305176 9.2179861068725586 -2.2405116558074951 255 0 255 0.000000
-1.0307413339614868 3.4448354244232178 -2.9311630725860596 255 0 255 0.000000
-2.3364055156707764 3.8764145374298096 -2.0303816795349121 255 0 255 0.000000
-0.7002563476562500 4.3522443771362305 -1.0299954414367676 255 0 255 0.000000
-0.7525514364242554 5.4452509880065918 0.7430671453475952 255 0 255 0.000000
-0.5667146444320679 3.5956158638000488 -2.2478859424591064 255 0 255 0.000000
-1.4538334608078003 4.0837388038635254 -1.3463028669357300 255 0 255 0.000000
-0.7197750210762024 4.7333540916442871 -0.0815197825431824 255 0 255 0.000000
-1.5360713005065918 4.1763052940368652 -1.3902039527893066 255 0 255 0.000000
-3.0439460277557373 3.3031196594238281 -2.9726111888885498 255 0 255 0.000000
-3.2034089565277100 3.8524789810180664 -2.1698684692382813 255 0 255 0.000000
-3.1077163219451904 3.4992666244506836 -2.8258562088012695 255 0 255 0.000000
-0.5928277969360352 5.0237550735473633 -0.8031121492385864 255 0 255 0.000000
-1.3634865283966064 4.1537814140319824 -1.1254487037658691 255 0 255 0.000000
-2.3246657848358154 4.7374176979064941 -0.4073874950408936 255 0 255 0.000000
-0.5741853713989258 3.9625670909881592 -1.3701182603836060 255 0 255 0.000000
-1.4137508869171143 4.0420017242431641 -1.3880120515823364 255 0 255 0.000000
-0.6074259877204895 4.0804162025451660 -1.2504458427429199 255 0 255 0.000000
-2.3021547794342041 4.6834726333618164 -0.4992684125900269 255 0 255 0.000000
-1.4954580068588257 4.4587311744689941 -0.8695287108421326 255 0 255 0.000000
-0.6704184412956238 4.2760338783264160 -1.1823925971984863 255 0 255 0.000000
-0.6412497162818909 4.2667651176452637 -0.9097378253936768 255 0 255 0.000000
-2.1836709976196289 4.1389451026916504 -1.0563160181045532 255 0 255 0.000000
-0.8499019145965576 3.3899078369140625 -2.8780839443206787 255 0 255 0.000000
-0.6587154269218445 4.2866544723510742 -0.8763118386268616 255 0 255 0.000000
-3.1335041522979736 3.6249868869781494 -2.6007473468780518 255 0 255 0.000000
-0.9027662873268127 5.2730698585510254 0.8601725697517395 255 0 255 0.000000
-0.5445668101310730 3.4431846141815186 -2.5764520168304443 255 0 255 0.000000
-2.3647649288177490 4.1261801719665527 -1.5822967290878296 255 0 255 0.000000
-2.5393269062042236 3.7287409305572510 -2.3458607196807861 255 0 255 0.000000
-3.1086812019348145 3.8908083438873291 -3.3168492317199707 255 0 255 0.000000
-0.5744949579238892 3.4993596076965332 -2.8599824905395508 255 0 255 0.000000
-2.3700258731842041 4.0409979820251465 -1.7234544754028320 255 0 255 0.000000
-1.5699768066406250 4.3679633140563965 -1.0648354291915894 255 0 255 0.000000
-0.6035664081573486 4.0233216285705566 -1.5524097681045532 255 0 255 0.000000
-2.9681351184844971 8.4442014694213867 -2.2556047439575195 255 0 255 0.000000
-1.5049710273742676 4.3187189102172852 -1.0808430910110474 255 0 255 0.000000
-1.9797444343566895 5.2543196678161621 0.7265852689743042 255 0 255 0.000000
-2.3690958023071289 4.6731882095336914 -0.5273346304893494 255 0 255 0.000000
-2.3301842212677002 4.9459958076477051 -0.0032228012569249 255 0 255 0.000000
-2.2859437465667725 4.3462648391723633 -0.9697261452674866 255 0 255 0.000000
-3.1911578178405762 5.3616867065429688 0.7392424941062927 255 0 255 0.000000
-1.5116435289382935 4.4492721557617188 -0.6956561207771301 255 0 255 0.000000
-1.0204260349273682 5.3417091369628906 0.9231775999069214 255 0 255 0.000000
-1.4146828651428223 3.9797854423522949 -1.5362349748611450 255 0 255 0.000000
-1.4588863849639893 4.1370820999145508 -1.2463246583938599 255 0 255 0.000000
-1.4438033103942871 4.0000557899475098 -1.5038346052169800 255 0 255 0.000000
-1.3877270221710205 3.9685811996459961 -1.5162883996963501 255 0 255 0.000000
-2.1495585441589355 4.2747516632080078 -1.1150695085525513 255 0 255 0.000000
-1.4100581407546997 3.9647684097290039 -1.5188536643981934 255 0 255 0.000000
-1.4141077995300293 3.9339091777801514 -1.6336107254028320 255 0 255 0.000000
-1.4224319458007813 4.0523777008056641 -1.3796906471252441 255 0 255 0.000000
-1.4336922168731689 4.0902247428894043 -1.3210624456405640 255 0 255 0.000000
-0.6546525955200195 4.4578528404235840 -0.5060842633247375 255 0 255 0.000000
-2.1502165794372559 4.2683196067810059 -1.0986723899841309 255 0 255 0.000000
-0.6263198852539063 4.1512031555175781 -1.1500806808471680 255 0 255 0.000000
-2.1237773895263672 5.3741130828857422 0.8018350005149841 255 0 255 0.000000
-2.3008153438568115 5.3892235755920410 0.5758970975875854 255 0 255 0.000000
-0.6787296533584595 4.3671398162841797 -0.7549253702163696 255 0 255 0.000000
-0.6216092109680176 4.9773125648498535 -0.7778931856155396 255 0 255 0.000000
-0.8242151737213135 6.1861839294433594 -2.2089276313781738 255 0 255 0.000000
-0.8261499404907227 6.2008566856384277 -2.1894967555999756 255 0 255 0.000000
-0.8135837912559509 5.4157819747924805 0.7513490915298462 255 0 255 0.000000
-0.7463342547416687 5.6539607048034668 0.5006553530693054 255 0 255 0.000000
-1.0002368688583374 5.3513259887695313 0.9309418201446533 255 0 255 0.000000
-0.8204372525215149 5.6063818931579590 0.6274375319480896 255 0 255 0.000000
-2.9310100078582764 8.8825445175170898 -2.4305033683776855 255 0 255 0.000000
-2.9832019805908203 8.9170684814453125 -1.3305473327636719 255 0 255 0.000000
-1.4735754728317261 4.3443427085876465 -1.0857490301132202 255 0 255 0.000000
-1.3949513435363770 3.4343323707580566 -2.7129371166229248 255 0 255 0.000000
-3.3054087162017822 4.4122710227966309 -2.5656847953796387 255 0 255 0.000000
-2.3583447933197021 4.3456053733825684 -1.1913430690765381 255 0 255 0.000000
-2.3764638900756836 4.3503999710083008 -1.1864277124404907 255 0 255 0.000000
-0.7424714565277100 4.7870435714721680 -0.3918943405151367 255 0 255 0.000000
-2.4697484970092773 4.3313241004943848 -1.1912246942520142 255 0 255 0.000000
-2.8030247688293457 8.9157896041870117 -1.1855503320693970 255 0 255 0.000000
-2.3580079078674316 5.0958480834960938 0.2809250354766846 255 0 255 0.000000
-0.6646329760551453 4.3958005905151367 -0.6811085343360901 255 0 255 0.000000
-1.4240249395370483 4.2378206253051758 -0.9433798193931580 255 0 255 0.000000
-1.6369631290435791 4.8589091300964355 -0.3517121076583862 255 0 255 0.000000
-2.2529737949371338 4.5623340606689453 -0.6835021376609802 255 0 255 0.000000
-0.7063415646553040 4.6164059638977051 -0.3015549182891846 255 0 255 0.000000
-1.5034451484680176 5.2530832290649414 0.8015965819358826 255 0 255 0.000000
-2.8797354698181152 11.6018028259277344 -2.8172171115875244 255 0 255 0.000000
-2.6977782249450684 3.7702732086181641 -2.2924306392669678 255 0 255 0.000000
-0.6513838171958923 4.0151581764221191 -1.5794827938079834 255 0 255 0.000000
-1.4256778955459595 3.6150350570678711 -2.3911831378936768 255 0 255 0.000000
-2.1982762813568115 9.3972978591918945 -1.4779540300369263 255 0 255 0.000000
-2.8785147666931152 8.9944534301757813 -2.1701009273529053 255 0 255 0.000000
-2.9240071773529053 8.7896757125854492 -2.1992623805999756 255 0 255 0.000000
-2.4756634235382080 3.7241795063018799 -2.3096380233764648 255 0 255 0.000000
-2.8772029876708984 9.7915916442871094 -2.7424015998840332 255 0 255 0.000000
-2.8110983371734619 8.9224147796630859 -1.2979749441146851 255 0 255 0.000000
-2.0101408958435059 10.8587884902954102 -2.3608152866363525 255 0 255 0.000000
-2.3963832855224609 4.2992887496948242 -1.2767571210861206 255 0 255 0.000000
-1.4377114772796631 4.2018532752990723 -1.1225061416625977 255 0 255 0.000000
-1.4649505615234375 4.1515264511108398 -1.2523037195205688 255 0 255 0.000000
-0.8069347739219666 5.3851671218872070 0.9103444218635559 255 0 255 0.000000
-0.7585155963897705 5.3790493011474609 0.6847570538520813 255 0 255 0.000000
-0.7750522494316101 5.3574976921081543 0.7143202424049377 255 0 255 0.000000
-0.9022313356399536 5.4284119606018066 0.8421323299407959 255 0 255 0.000000
-0.8229933381080627 5.7416749000549316 0.5727776288986206 255 0 255 0.000000
-0.8119446635246277 5.2726054191589355 0.9597567319869995 255 0 255 0.000000
-0.9833320975303650 5.1002569198608398 0.9210036396980286 255 0 255 0.000000
-0.8148032426834106 5.3417220115661621 0.7931225299835205 255 0 255 0.000000
-0.7932033538818359 5.4352493286132813 0.7235258221626282 255 0 255 0.000000
-0.7529951333999634 5.2546734809875488 0.8318768739700317 255 0 255 0.000000
-0.8004896044731140 5.1932187080383301 0.9221140742301941 255 0 255 0.000000
-0.7774628400802612 5.2550735473632813 0.9951422214508057 255 0 255 0.000000
-0.8439323306083679 5.5088105201721191 0.9727772474288940 255 0 255 0.000000
-0.7554336786270142 5.5893545150756836 0.5530192852020264 255 0 255 0.000000
-0.7841475605964661 5.9530444145202637 0.4669483304023743 255 0 255 0.000000
-1.5711163282394409 5.0722584724426270 0.6622847318649292 255 0 255 0.000000
-0.7571445703506470 6.8976058959960938 -0.4224279224872589 255 0 255 0.000000
-0.9728328585624695 7.8150701522827148 0.7045342326164246 255 0 255 0.000000
-0.8907476663589478 5.2791028022766113 0.0476644858717918 255 0 255 0.000000
-0.8084755539894104 5.4188923835754395 0.9253402948379517 255 0 255 0.000000
-0.8500691652297974 5.3425183296203613 0.8324517607688904 255 0 255 0.000000
-1.0458784103393555 5.6152834892272949 0.2410670965909958 255 0 255 0.000000
-0.8641217350959778 6.7468957901000977 -0.2100702524185181 255 0 255 0.000000
-0.8122463226318359 5.5336341857910156 -0.0920306444168091 255 0 255 0.000000
-0.8009247183799744 5.6575231552124023 0.7373675704002380 255 0 255 0.000000
-0.8844403624534607 5.4212861061096191 0.8041083216667175 255 0 255 0.000000
-0.8003538846969604 5.6864256858825684 0.0972952023148537 255 0 255 0.000000
-0.9430769681930542 5.7896599769592285 0.5542777776718140 255 0 255 0.000000
-0.7816324830055237 5.5266647338867188 0.6201612353324890 255 0 255 0.000000
-0.7768927216529846 5.3265085220336914 0.8797637224197388 255 0 255 0.000000
-0.7748405933380127 5.7538433074951172 0.1759909391403198 255 0 255 0.000000
-0.9293197989463806 5.1110920906066895 0.8329910635948181 255 0 255 0.000000
-0.7691204547882080 5.3706483840942383 0.8483620882034302 255 0 255 0.000000
-0.8489514589309692 5.8369832038879395 0.5498383641242981 255 0 255 0.000000
-0.9825205206871033 6.9069271087646484 0.4298360645771027 255 0 255 0.000000
-0.8230010867118835 5.4062027931213379 0.7336574792861938 255 0 255 0.000000
-0.9425114393234253 6.2335066795349121 0.8341642022132874 255 0 255 0.000000
-0.6460002064704895 5.7426562309265137 -0.8488951325416565 255 0 255 0.000000
-0.7949914336204529 5.8135209083557129 0.5299653410911560 255 0 255 0.000000
-0.8013852238655090 5.4598097801208496 0.6697650551795959 255 0 255 0.000000
-0.8886020183563232 5.3723373413085938 0.8444510698318481 255 0 255 0.000000
-0.7714698314666748 4.5333542823791504 0.0946578532457352 255 0 255 0.000000
-0.8883067965507507 5.4980492591857910 0.7896566390991211 255 0 255 0.000000
-0.7963494658470154 5.8990101814270020 0.4727508127689362 255 0 255 0.000000
-0.8880363106727600 5.9415049552917480 0.6067771911621094 255 0 255 0.000000
-0.6520162224769592 5.4838733673095703 -0.4343434572219849 255 0 255 0.000000
-1.0527139902114868 5.7296657562255859 0.3446957170963287 255 0 255 0.000000
-0.8394545316696167 5.1497263908386230 0.2988743484020233 255 0 255 0.000000
-0.7663776874542236 5.4443030357360840 0.6395196318626404 255 0 255 0.000000
-0.8493337631225586 5.8753318786621094 0.5526635646820068 255 0 255 0.000000
-0.8775323629379272 5.9768924713134766 0.5546671748161316 255 0 255 0.000000
-0.8532803654670715 5.4746913909912109 0.7704206109046936 255 0 255 0.000000
-0.7424230575561523 5.3362870216369629 0.6527069807052612 255 0 255 0.000000
-0.7741551399230957 5.5928769111633301 0.7607726454734802 255 0 255 0.000000
-0.7886205315589905 5.9723548889160156 0.4172230660915375 255 0 255 0.000000
-0.9648629426956177 4.3438825607299805 0.5366113781929016 255 0 255 0.000000
-1.2212661504745483 5.6092829704284668 0.0532066784799099 255 0 255 0.000000
-0.8028350472450256 5.5568437576293945 0.6388512849807739 255 0 255 0.000000
-0.8908863067626953 5.4452619552612305 0.8154713511466980 255 0 255 0.000000
-0.8095045089721680 6.1347608566284180 0.5262086987495422 255 0 255 0.000000
