,bed,cabinet,table,chair,painting,shelf,rug,lamp,screen,apparel,clock,cushion
frame_id_0075.jpg,0.0,0.0,0.0,97.25013506212858,0.0,0.0,2.749864937871421,0.0,0.0,0.0,0.0,0.0
frame_id_0076.jpg,0.0,0.0,0.0,95.7922948073702,0.0,0.0,4.207705192629815,0.0,0.0,0.0,0.0,0.0
frame_id_0077.jpg,0.0,5.095742997309701,0.0,94.9042570026903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0078.jpg,0.0,1.7390855609454021,0.0,96.67664361647229,0.0,0.0,1.5842708225823097,0.0,0.0,0.0,0.0,0.0
frame_id_0079.jpg,0.0,14.74889731486497,0.0,80.90226727540045,0.0,0.0,4.348835409734582,0.0,0.0,0.0,0.0,0.0
frame_id_0080.jpg,0.0,13.13084473297782,0.0,85.35435505062216,0.0,0.0,1.514800216400031,0.0,0.0,0.0,0.0,0.0
frame_id_0081.jpg,0.0,6.553398058252426,0.0,93.44660194174756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0082.jpg,0.0,0.7141692483287135,0.0,97.97488993967065,0.0,1.310940812000652,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0083.jpg,0.0,3.6873237879374217,0.0,96.31267621206258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0084.jpg,0.0,3.936029168047729,0.0,96.06397083195228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0085.jpg,0.0,23.32730560578662,0.0,76.0480026302811,0.0,0.6246917639322702,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0086.jpg,41.98448610213316,6.270200387847448,0.0,49.6606334841629,0.0,1.0180995475113122,0.0,1.0019392372333549,0.06464124111182935,0.0,0.0,0.0
frame_id_0087.jpg,0.0,1.694915254237288,0.0,98.3050847457627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0088.jpg,0.0,87.19836400817998,0.0,5.153374233128835,0.0,0.0,0.0,0.0,7.648261758691207,0.0,0.0,0.0
frame_id_0089.jpg,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0090.jpg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0091.jpg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0092.jpg,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0093.jpg,0.0,96.61016949152543,0.0,0.0,0.0,0.0,0.0,3.389830508474576,0.0,0.0,0.0,0.0
frame_id_0094.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0095.jpg,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
frame_id_0096.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0097.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0098.jpg,0.0,0.0,0.0,0.0,0.0,0.0,22.272727272727273,77.72727272727273,0.0,0.0,0.0,0.0
frame_id_0099.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0100.jpg,0.0,4.242867593269934,0.0,0.0,15.947329919531821,0.0,79.80980248719825,0.0,0.0,0.0,0.0,0.0
frame_id_0101.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0102.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0103.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0104.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0105.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0106.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0107.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0108.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0109.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0110.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0111.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0112.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0113.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0114.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0115.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0116.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0117.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0118.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0119.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0120.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0121.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0122.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0123.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0124.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0125.jpg,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0126.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0127.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0128.jpg,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0129.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0130.jpg,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0131.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0133.jpg,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0134.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0135.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
frame_id_0136.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0137.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0138.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0139.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0140.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.859676175790287,0.0,94.14032382420972,0.0,0.0
frame_id_0141.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0142.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0143.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7783251231527,0.0,10.22167487684729,0.0,0.0
frame_id_0144.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.705298013245034,0.0,43.294701986754966,0.0,0.0
frame_id_0145.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54183266932271,0.0,85.4581673306773,0.0,0.0
frame_id_0146.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0147.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0148.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0149.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_id_0150.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0151.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0152.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
frame_id_0153.jpg,0.0,0.0,0.0,0.0,0.0,0.0,93.95604395604396,6.043956043956043,0.0,0.0,0.0,0.0
frame_id_0154.jpg,0.0,0.0,0.0,0.0,0.0,0.0,90.29782007982806,4.7589806570463615,0.0,4.9431992631255754,0.0,0.0
frame_id_0155.jpg,0.0,0.0,0.0,0.0,0.0,0.0,92.0408163265306,0.5850340136054422,0.0,7.374149659863946,0.0,0.0
frame_id_0156.jpg,0.0,0.0,0.0,0.0,0.0,0.0,81.57099697885197,1.2084592145015105,0.0,17.220543806646525,0.0,0.0
frame_id_0157.jpg,0.0,0.0,0.0,0.0,0.0,0.0,98.01342281879194,1.986577181208054,0.0,0.0,0.0,0.0
frame_id_0158.jpg,0.0,0.0,0.0,0.0,0.0,0.0,99.95920032639741,0.04079967360261118,0.0,0.0,0.0,0.0
frame_id_0159.jpg,0.0,0.0,0.0,0.0,0.0,0.0,97.99771167048054,2.0022883295194505,0.0,0.0,0.0,0.0
frame_id_0160.jpg,0.0,0.0,0.0,0.0,0.0,0.0,99.9685435671595,0.03145643284051589,0.0,0.0,0.0,0.0
frame_id_0161.jpg,0.0,0.0,0.0,0.0,0.0,0.0,81.3473149030823,0.0,0.0,18.6526850969177,0.0,0.0
frame_id_0162.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
frame_id_0163.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
frame_id_0164.jpg,0.0,0.0,0.0,0.0,0.0,0.0,4.0787623066104075,0.0,0.0,95.9212376933896,0.0,0.0
frame_id_0165.jpg,0.330338266384778,0.0,0.0,0.0,0.0,0.0,0.0,3.3958773784355176,0.0,96.2737843551797,0.0,0.0
frame_id_0166.jpg,46.752486834406085,1.638385020479813,23.522527794031596,0.0,0.0,0.0,0.0,0.0,0.0,28.08660035108251,0.0,0.0
frame_id_0167.jpg,0.09316325068080836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.90683674931918,0.0,0.0
frame_id_0168.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.06143878462913316,0.7596067917783736,0.0,99.1789544235925,0.0,0.0
frame_id_0169.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2717247463608294,0.0,97.72827525363917,0.0,0.0
frame_id_0170.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.140936589737844,0.0,82.85906341026215,0.0,0.0
frame_id_0171.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.878128471541528,0.0,95.12187152845847,0.0,0.0
frame_id_0172.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8243404963837877,0.0,96.17565950361622,0.0,0.0
frame_id_0173.jpg,0.0,1.081187340279143,0.0,0.0,0.0,0.0,0.0,9.563593473560056,0.0,89.35521918616081,0.0,0.0
frame_id_0174.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.415232133541993,0.0,87.58476786645801,0.0,0.0
frame_id_0175.jpg,0.0,0.17046944662995017,0.0,0.0,0.0,0.0,0.0,0.34093889325990034,0.0,99.48859166011015,0.0,0.0
frame_id_0176.jpg,0.0,1.4966494664829906,0.0,0.0,0.0,0.0,0.0,6.836489294636812,0.0,91.66686123888019,0.0,0.0
frame_id_0177.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7928480950988985,0.0,98.2071519049011,0.0,0.0
frame_id_0178.jpg,0.0,3.858139841109599,0.0,0.0,0.0,0.0,0.0,3.4631084580608347,0.0,92.67875170082957,0.0,0.0
frame_id_0179.jpg,0.0,38.71478383639591,13.241491432605299,0.0,0.0,0.0,0.0,2.06644276638073,0.0,45.977281964618044,0.0,0.0
frame_id_0180.jpg,0.0,35.389640261293586,3.187965774220259,0.0,0.0,0.0,0.0,4.5174349066151445,0.0,56.90495905787101,0.0,0.0
frame_id_0181.jpg,0.0,34.13058110836886,0.0,0.0,0.0,0.0,0.0,4.603993717747364,0.017949293246578416,61.247475880637204,0.0,0.0
frame_id_0182.jpg,0.0,47.28657768823974,1.2339461092923698,0.04092168219592042,0.0,0.0,0.0,2.7291614202971544,0.0,48.70939309997481,0.0,0.0
frame_id_0183.jpg,0.0,68.77767342009929,1.422246075405877,0.07379578693143701,0.0,0.0,0.0,2.1266604052059574,0.0,27.59962431235744,0.0,0.0
frame_id_0184.jpg,0.0,43.842390446630546,1.9832710821189963,0.0,0.0,0.0,0.0,0.2209479720132569,0.0,53.95339049923721,0.0,0.0
frame_id_0185.jpg,0.3343292075686442,34.75601081234883,2.6248399487836105,0.0,0.0,0.0,0.0,4.751742779911793,0.17783468487693838,57.35524256651017,0.0,0.0
frame_id_0186.jpg,0.21267797010692976,35.836237963017666,0.6084953033614935,0.0,0.0,0.0,0.0,0.0,17.398239499025227,45.944349264488686,0.0,0.0
frame_id_0187.jpg,0.0,60.52461470418127,1.932432892185214,0.7246623345694554,0.0,0.0,0.0,0.06123907052699623,0.26877147620181674,36.488279522335255,0.0,0.0
frame_id_0188.jpg,0.0,52.35274011621283,7.961718126922639,10.61410504728267,0.0,0.0,0.0,4.864988036914663,0.7519653640195967,23.00102540731457,0.0,0.4534579013330295
frame_id_0189.jpg,2.0132062357263427,43.225598252407906,10.79336709363519,10.666765961672128,0.0,0.0,0.0,3.438089564094925,3.21964055208023,20.688114387846294,0.0,5.955217952536987
frame_id_0190.jpg,0.0,38.04350624275969,4.7187540223967055,25.920967949543055,0.0,0.0,0.0,1.338653623374952,4.1935899086111466,25.784528253314456,0.0,0.0
frame_id_0191.jpg,1.07671601615074,31.186310324937505,1.9611613151317053,38.83868486829456,0.0,0.0,0.0,1.6343010959430877,1.7304364545279751,23.57238992501442,0.0,0.0
frame_id_0192.jpg,0.0,49.88809847334345,3.313084485652625,0.2757573335464791,0.0,0.0,0.0,0.16385580688993684,12.09735432819119,34.2618495723763,0.0,0.0
frame_id_0193.jpg,0.0,29.26794799321651,9.737139626907856,4.578858111927643,0.0,0.0,0.0,0.0,10.005652911249292,46.4104013566987,0.0,0.0
frame_id_0194.jpg,0.0,60.01013009170399,4.561207080400939,8.312006824482832,0.0,0.0,0.0,1.2582640221795693,5.923437833226703,17.31445937300064,0.0,2.6204947750053322
frame_id_0195.jpg,0.0,40.51457524511417,6.711851023228268,10.440657147243975,0.0,0.0,0.0,6.801781053278059,16.67873045118554,18.823890680178103,0.0,0.0285143997718848
frame_id_0196.jpg,0.0,37.75503287466956,0.0,2.667254117806548,0.0,0.0,0.0,3.233240696807429,21.161797600488036,35.182674710228426,0.0,0.0
frame_id_0197.jpg,0.0,36.74136106382,0.0,14.972622279482813,0.0,0.0,0.0,2.5721253393456958,25.56020797864998,20.153683338701516,0.0,0.0
frame_id_0198.jpg,0.0,40.752,0.0,1.2719999999999998,0.0,0.0,0.0,7.399999999999999,15.543999999999997,35.032,0.0,0.0
frame_id_0199.jpg,0.0,31.538924860713745,0.466797169101039,2.100587260954676,0.0,0.0,0.0,2.3866887516940225,28.301460623400093,35.205541334136434,0.0,0.0
frame_id_0200.jpg,0.0,22.456692913385826,0.0,0.0,0.0,0.0,0.0,4.115485564304461,4.850393700787401,68.5774278215223,0.0,0.0
frame_id_0201.jpg,0.0,6.328275529865126,0.0,11.34393063583815,0.0,0.0,0.0,3.94990366088632,2.035163776493256,76.34272639691714,0.0,0.0
