//X Y Z R G B
30415
-5.1944408416748047 2.7533657550811768 -1.9952058792114258 255 176 0
-8.2574701309204102 8.3773784637451172 -2.8407535552978516 255 176 0
-4.9353322982788086 4.0251984596252441 -2.8008396625518799 255 176 0
-5.1365532875061035 3.9154193401336670 -2.6848027706146240 255 176 0
-5.2570548057556152 3.4101045131683350 -1.8047701120376587 255 176 0
-5.1977124214172363 5.2400822639465332 -2.9382672309875488 255 176 0
-5.0362792015075684 2.9572300910949707 -1.8762241601943970 255 176 0
-5.1584172248840332 2.9386501312255859 -1.8637363910675049 255 176 0
-5.1207795143127441 2.9124438762664795 -1.4607782363891602 255 176 0
-5.1364202499389648 3.1220548152923584 -1.5910395383834839 255 176 0
-5.1797347068786621 4.7984261512756348 -3.0343220233917236 255 176 0
-5.0482006072998047 3.0460464954376221 -2.0978169441223145 255 176 0
-5.2731242179870605 3.4422216415405273 -1.7687209844589233 255 176 0
-5.3135161399841309 3.0382838249206543 -2.1480956077575684 255 176 0
-5.2490224838256836 3.0538620948791504 -2.2421264648437500 255 176 0
-5.4235129356384277 3.0858724117279053 -2.0395715236663818 255 176 0
-5.2416181564331055 3.4147028923034668 -1.7666991949081421 255 176 0
-5.2803287506103516 4.3691887855529785 -2.4566175937652588 255 176 0
-4.9638237953186035 4.0307149887084961 -2.5601720809936523 255 176 0
-5.4079132080078125 3.1829442977905273 -1.5822333097457886 255 176 0
-5.2136774063110352 2.9256172180175781 -1.8854323625564575 255 176 0
-4.7460327148437500 3.9216315746307373 -2.9156284332275391 255 176 0
-5.1854085922241211 2.6310970783233643 -1.9794002771377563 255 176 0
-5.3303380012512207 3.1479725837707520 -1.9602415561676025 255 176 0
-4.6910738945007324 4.1564693450927734 -2.8295075893402100 255 176 0
-5.0039219856262207 2.9739747047424316 -1.4997571706771851 255 176 0
-5.1246581077575684 3.0818257331848145 -1.5718673467636108 255 176 0
-4.6958856582641602 4.1774983406066895 -2.8358728885650635 255 176 0
-4.8253402709960938 4.3013505935668945 -3.1117877960205078 255 176 0
-5.1581726074218750 2.9739885330200195 -1.8111492395401001 255 176 0
-4.9835333824157715 3.9692785739898682 -2.3488531112670898 255 176 0
-5.1683454513549805 2.9646573066711426 -1.4643861055374146 255 176 0
-5.2151813507080078 2.7968366146087646 -1.8111175298690796 255 176 0
-5.2161264419555664 3.0451171398162842 -1.5099062919616699 255 176 0
-5.1818747520446777 2.9903564453125000 -1.5013548135757446 255 176 0
-5.2758259773254395 2.9432251453399658 -1.8008400201797485 255 176 0
-4.7589755058288574 4.3091306686401367 -2.9057972431182861 255 176 0
-4.8830509185791016 3.9802005290985107 -2.7690544128417969 255 176 0
-4.6056737899780273 4.0431399345397949 -2.7212061882019043 255 176 0
-5.0608167648315430 4.1747350692749023 -2.5710623264312744 255 176 0
-5.2893857955932617 2.9933378696441650 -1.8844144344329834 255 176 0
-4.9665870666503906 3.9971971511840820 -2.7155585289001465 255 176 0
-4.7221016883850098 3.6275289058685303 -2.5592989921569824 255 176 0
-4.8202629089355469 3.7661371231079102 -2.8075673580169678 255 176 0
-5.1699328422546387 3.9107820987701416 -2.8536105155944824 255 176 0
-4.6522693634033203 4.0318636894226074 -2.9325907230377197 255 176 0
-5.2975463867187500 3.3118691444396973 -1.6672439575195313 255 176 0
-4.9530158042907715 4.1091156005859375 -2.6044216156005859 255 176 0
-6.8000326156616211 7.3884148597717285 -3.8214826583862305 255 176 0
-4.7790532112121582 3.6835572719573975 -2.7533333301544189 255 176 0
-5.3696188926696777 3.0957269668579102 -1.9486439228057861 255 176 0
-5.2685842514038086 4.0273904800415039 -2.6350305080413818 255 176 0
-5.1791357994079590 3.9454762935638428 -2.6571404933929443 255 176 0
-4.8244452476501465 4.0885109901428223 -2.9609324932098389 255 176 0
-5.9447193145751953 6.4693951606750488 -3.3921113014221191 255 176 0
-4.5998539924621582 3.9237213134765625 -2.5962564945220947 255 176 0
-4.6360397338867188 4.1709017753601074 -2.7386765480041504 255 176 0
-4.8500781059265137 4.3411531448364258 -3.1176908016204834 255 176 0
-4.7336158752441406 3.9511008262634277 -2.7855346202850342 255 176 0
-5.0342521667480469 4.0145897865295410 -2.9671521186828613 255 176 0
-4.9785971641540527 4.0138459205627441 -2.5474932193756104 255 176 0
-5.0036845207214355 4.4607124328613281 -2.6266441345214844 255 176 0
-4.6113786697387695 4.2690701484680176 -2.7001287937164307 255 176 0
-5.0562529563903809 3.9653322696685791 -2.5825014114379883 255 176 0
-5.1626377105712891 3.9274096488952637 -2.6872687339782715 255 176 0
-5.1420650482177734 3.8906812667846680 -2.7007191181182861 255 176 0
-5.1980342864990234 3.9729833602905273 -2.6440873146057129 255 176 0
-5.2054033279418945 3.9936563968658447 -2.6119689941406250 255 176 0
-4.6360316276550293 4.1841955184936523 -2.7625670433044434 255 176 0
-5.0403833389282227 3.8234603404998779 -2.6045861244201660 255 176 0
-4.7441210746765137 4.4814248085021973 -2.7409429550170898 255 176 0
-5.3739495277404785 4.1589117050170898 -2.8451998233795166 255 176 0
-4.9330348968505859 3.9619243144989014 -2.4548623561859131 255 176 0
-4.9436373710632324 3.9193780422210693 -2.6729004383087158 255 176 0
-4.8920788764953613 3.9325633049011230 -2.4148190021514893 255 176 0
-4.7685127258300781 4.1199507713317871 -2.6914432048797607 255 176 0
-5.1202197074890137 4.0699038505554199 -2.4031291007995605 255 176 0
-4.5495014190673828 3.3896508216857910 -2.4910798072814941 255 176 0
-4.4874601364135742 4.0880846977233887 -2.5489187240600586 255 176 0
-4.9406166076660156 4.4991326332092285 -2.7401278018951416 255 176 0
-4.8069400787353516 3.9326040744781494 -2.9200093746185303 255 176 0
-4.8325395584106445 4.2781772613525391 -2.9487633705139160 255 176 0
-5.1668381690979004 4.9713878631591797 -2.7373042106628418 255 176 0
-4.9486083984375000 4.3066954612731934 -2.6804070472717285 255 176 0
-5.0650510787963867 3.9692564010620117 -2.6381053924560547 255 176 0
-5.1444807052612305 3.8854484558105469 -2.7223153114318848 255 176 0
-5.1792535781860352 4.0156631469726563 -2.4322385787963867 255 176 0
-4.6217155456542969 4.2612843513488770 -2.7808842658996582 255 176 0
-4.9208760261535645 4.0196990966796875 -2.3981597423553467 255 176 0
-5.0506753921508789 3.8867573738098145 -2.6837432384490967 255 176 0
-4.5794568061828613 3.7869019508361816 -2.8221292495727539 255 176 0
-4.3761291503906250 3.1944606304168701 -2.3390734195709229 255 176 0
-4.8646011352539063 4.0452456474304199 -2.6560957431793213 255 176 0
-5.0872297286987305 4.2420253753662109 -2.5521154403686523 255 176 0
-5.3825845718383789 5.1630549430847168 -2.9812462329864502 255 176 0
-4.7265930175781250 4.3041157722473145 -2.9315807819366455 255 176 0
-4.9865055084228516 4.3199267387390137 -3.0824353694915771 255 176 0
-5.0790982246398926 3.9865934848785400 -2.4489138126373291 255 176 0
-5.6859188079833984 5.6993722915649414 -3.0809690952301025 255 176 0
-4.6032347679138184 4.1275992393493652 -2.8100149631500244 255 176 0
-5.0581994056701660 3.9138548374176025 -2.4103496074676514 255 176 0
-5.1518149375915527 3.9270434379577637 -2.5677821636199951 255 176 0
-4.7498159408569336 4.1762652397155762 -2.9411845207214355 255 176 0
-4.7544560432434082 4.3394842147827148 -2.6567814350128174 255 176 0
-5.0577511787414551 4.4009046554565430 -3.0715980529785156 255 176 0
-4.8928456306457520 3.9790265560150146 -2.8139314651489258 255 176 0
-4.6399235725402832 4.1596212387084961 -2.7899324893951416 255 176 0
-4.7609968185424805 4.1628632545471191 -2.6880874633789063 255 176 0
-5.1690073013305664 3.9133932590484619 -2.7069725990295410 255 176 0
-4.8002486228942871 3.7180919647216797 -2.7573111057281494 255 176 0
-4.8620338439941406 4.0740938186645508 -2.8549463748931885 255 176 0
-4.6137185096740723 4.0665221214294434 -2.8495481014251709 255 176 0
-4.9488844871520996 3.8594636917114258 -2.7124540805816650 255 176 0
-4.4765095710754395 4.0066580772399902 -2.5072412490844727 255 176 0
-5.1221075057983398 4.0548815727233887 -2.7073905467987061 255 176 0
-4.6974010467529297 4.0433259010314941 -2.9938817024230957 255 176 0
-5.2178721427917480 3.9627599716186523 -2.6641871929168701 255 176 0
-4.9582257270812988 3.8759922981262207 -2.3658208847045898 255 176 0
-4.5889134407043457 4.1483120918273926 -2.8076767921447754 255 176 0
-4.7220516204833984 4.1091313362121582 -2.8249228000640869 255 176 0
-4.8441920280456543 3.9552230834960938 -2.9344725608825684 255 176 0
-4.6045665740966797 3.3588240146636963 -2.5062479972839355 255 176 0
-4.9405651092529297 3.9784862995147705 -2.9339408874511719 255 176 0
-4.8482580184936523 3.7001276016235352 -2.6879148483276367 255 176 0
-5.0024981498718262 3.9185523986816406 -2.5713186264038086 255 176 0
-4.7555890083312988 3.5506248474121094 -2.3388373851776123 255 176 0
-4.7308297157287598 4.1511683464050293 -2.8448426723480225 255 176 0
-4.6694707870483398 3.4695055484771729 -2.2898898124694824 255 176 0
-5.1322050094604492 3.9037208557128906 -2.5799515247344971 255 176 0
-4.3625502586364746 3.2813644409179688 -2.4284322261810303 255 176 0
-5.3831291198730469 4.1528487205505371 -2.9055228233337402 255 176 0
-4.9941463470458984 3.8377029895782471 -2.8632645606994629 255 176 0
-5.1645712852478027 4.0715675354003906 -2.3923118114471436 255 176 0
-4.8361024856567383 3.8359029293060303 -2.8368005752563477 255 176 0
-4.5609483718872070 4.0668697357177734 -2.7701346874237061 255 176 0
-7.3027057647705078 6.5372657775878906 -2.9086871147155762 255 176 0
-4.9354848861694336 3.9556417465209961 -2.8122756481170654 255 176 0
-5.1806836128234863 4.1605854034423828 -2.4540138244628906 255 176 0
-4.8134493827819824 4.0581984519958496 -2.5940487384796143 255 176 0
-4.8019943237304688 4.1490936279296875 -3.0547442436218262 255 176 0
-5.0462183952331543 4.6438779830932617 -2.8425719738006592 255 176 0
-4.6891636848449707 4.2764215469360352 -2.8000700473785400 255 176 0
-5.0380868911743164 3.9539763927459717 -2.9477050304412842 255 176 0
-4.6531939506530762 4.1879529953002930 -2.8850824832916260 255 176 0
-5.1068925857543945 3.8847916126251221 -2.5826680660247803 255 176 0
-6.1523680686950684 6.6804413795471191 -3.5155367851257324 255 176 0
-4.9661960601806641 3.9372575283050537 -2.3459017276763916 255 176 0
-5.1874957084655762 4.0301184654235840 -2.4598979949951172 255 176 0
-4.6998443603515625 3.9975404739379883 -2.9386882781982422 255 176 0
-4.8708291053771973 4.0196413993835449 -2.8093416690826416 255 176 0
-5.1593246459960938 3.9572215080261230 -2.5959308147430420 255 176 0
-5.1373600959777832 3.9580981731414795 -2.5357456207275391 255 176 0
-4.7936463356018066 4.4181895256042480 -2.9404251575469971 255 176 0
-4.8312377929687500 4.1294989585876465 -2.5332319736480713 255 176 0
-5.0047092437744141 4.1897931098937988 -2.6266672611236572 255 176 0
-5.2532010078430176 4.2617449760437012 -2.6868729591369629 255 176 0
-5.3961076736450195 4.2591371536254883 -2.9371776580810547 255 176 0
-5.7063651084899902 5.4980440139770508 -3.1461410522460938 255 176 0
-5.1493201255798340 4.1890573501586914 -2.4737110137939453 255 176 0
-4.8988723754882813 3.7925913333892822 -2.7079362869262695 255 176 0
-5.2142643928527832 4.4238095283508301 -2.7688426971435547 255 176 0
-4.8715867996215820 3.7987828254699707 -2.8115310668945313 255 176 0
-5.2221050262451172 4.0757656097412109 -2.6330194473266602 255 176 0
-5.0610265731811523 3.8313872814178467 -2.8401846885681152 255 176 0
-5.1029257774353027 4.0011472702026367 -2.4949269294738770 255 176 0
-5.1963205337524414 4.1886730194091797 -2.4429488182067871 255 176 0
-4.9260344505310059 4.1146016120910645 -2.5644254684448242 255 176 0
-4.6327519416809082 3.4434702396392822 -2.3330087661743164 255 176 0
-4.9868512153625488 4.0807533264160156 -2.3951189517974854 255 176 0
-4.8688387870788574 4.0137472152709961 -2.9723811149597168 255 176 0
-4.4943432807922363 3.5367231369018555 -2.6142797470092773 255 176 0
-5.2195439338684082 4.3423266410827637 -2.6334934234619141 255 176 0
-4.7258334159851074 4.0140428543090820 -2.8103196620941162 255 176 0
-5.1255784034729004 3.9996900558471680 -2.3664133548736572 255 176 0
-4.6528859138488770 3.9392776489257813 -2.9203565120697021 255 176 0
-4.9142494201660156 3.6333453655242920 -2.7151160240173340 255 176 0
-4.9218049049377441 3.8829145431518555 -2.7279524803161621 255 176 0
-4.9646005630493164 4.5179619789123535 -2.5981013774871826 255 176 0
-4.6834053993225098 4.2705016136169434 -2.6864511966705322 255 176 0
-4.9708137512207031 4.0152196884155273 -2.6278996467590332 255 176 0
-4.8695797920227051 4.2546629905700684 -2.9481940269470215 255 176 0
-4.6542582511901855 4.0845351219177246 -2.6570086479187012 255 176 0
-5.5328078269958496 4.7114601135253906 -2.7972588539123535 255 176 0
-5.3004603385925293 4.4976644515991211 -2.7178959846496582 255 176 0
-5.1791424751281738 3.8659803867340088 -2.7861452102661133 255 176 0
-5.1592950820922852 3.8546919822692871 -2.7567646503448486 255 176 0
-5.0448918342590332 3.9261012077331543 -2.5817036628723145 255 176 0
-5.0456500053405762 3.8613169193267822 -2.4359598159790039 255 176 0
-5.2312750816345215 4.4391570091247559 -2.7563836574554443 255 176 0
-4.5120224952697754 3.8451926708221436 -2.7515413761138916 255 176 0
-4.9134240150451660 3.6761116981506348 -2.4533941745758057 255 176 0
-4.8700995445251465 4.0747804641723633 -2.9631240367889404 255 176 0
-4.7863740921020508 4.0813069343566895 -2.7876327037811279 255 176 0
-4.9681730270385742 3.7239360809326172 -2.7838554382324219 255 176 0
-4.8852887153625488 4.2820591926574707 -2.9276752471923828 255 176 0
-5.1615405082702637 4.0413708686828613 -2.9606802463531494 255 176 0
-5.1116976737976074 4.5383563041687012 -2.9480743408203125 255 176 0
-5.1924581527709961 3.8832747936248779 -2.8467805385589600 255 176 0
-4.9302740097045898 3.9733386039733887 -2.8208489418029785 255 176 0
-5.0153470039367676 3.9296696186065674 -2.3227901458740234 255 176 0
-4.7854599952697754 4.4243450164794922 -3.0512902736663818 255 176 0
-4.6503334045410156 4.0167770385742188 -2.7646081447601318 255 176 0
-4.8008575439453125 4.1012568473815918 -2.6404306888580322 255 176 0
-5.0578756332397461 3.9921264648437500 -2.8413703441619873 255 176 0
-5.0646085739135742 3.8782343864440918 -2.8880288600921631 255 176 0
-5.1420984268188477 4.0727057456970215 -2.4080271720886230 255 176 0
-5.2253031730651855 4.1282644271850586 -2.4581699371337891 255 176 0
-5.0449032783508301 3.9445405006408691 -2.6963491439819336 255 176 0
-5.1390113830566406 3.9906198978424072 -2.4316034317016602 255 176 0
-5.2415695190429688 4.1133217811584473 -2.4782989025115967 255 176 0
-5.0567383766174316 3.8677971363067627 -2.8882124423980713 255 176 0
-4.3824048042297363 3.2568020820617676 -2.3886375427246094 255 176 0
-4.9776911735534668 3.8805475234985352 -2.6491086483001709 255 176 0
-4.3375554084777832 3.4018468856811523 -2.3615789413452148 255 176 0
-4.7356395721435547 3.7603394985198975 -2.8007879257202148 255 176 0
-4.9931068420410156 4.0219779014587402 -2.6967527866363525 255 176 0
-4.8547816276550293 4.1431584358215332 -2.8955059051513672 255 176 0
-4.8399701118469238 3.9606716632843018 -2.5262365341186523 255 176 0
-4.6990613937377930 3.6643824577331543 -2.7300026416778564 255 176 0
-4.9636492729187012 3.8992435932159424 -2.7176401615142822 255 176 0
-4.5936741828918457 4.1018676757812500 -2.7982432842254639 255 176 0
-4.8686857223510742 3.8416948318481445 -2.5722169876098633 255 176 0
-5.1481308937072754 3.9995455741882324 -2.3757290840148926 255 176 0
-4.8579516410827637 4.0179877281188965 -2.8280084133148193 255 176 0
-5.1107602119445801 3.8515317440032959 -2.8607900142669678 255 176 0
-4.6896638870239258 4.3118443489074707 -2.8038284778594971 255 176 0
-4.6237454414367676 3.5279066562652588 -2.4719529151916504 255 176 0
-5.0802493095397949 3.8280522823333740 -2.8574173450469971 255 176 0
-4.8241214752197266 3.7590479850769043 -2.8047831058502197 255 176 0
-4.9305047988891602 4.1118159294128418 -2.7176647186279297 255 176 0
-4.6196026802062988 3.9458205699920654 -2.7882556915283203 255 176 0
-4.9301519393920898 4.0312690734863281 -2.9716162681579590 255 176 0
-4.7961182594299316 4.1347026824951172 -2.8916025161743164 255 176 0
-4.5633711814880371 3.8271727561950684 -2.7446942329406738 255 176 0
-4.5782799720764160 4.0403704643249512 -2.7829337120056152 255 176 0
-4.5103631019592285 3.8130474090576172 -2.7517082691192627 255 176 0
-4.8918251991271973 3.9409046173095703 -2.6596534252166748 255 176 0
-5.0677509307861328 4.1214284896850586 -2.9836885929107666 255 176 0
-4.6509189605712891 3.9079873561859131 -2.8496122360229492 255 176 0
-4.7921924591064453 3.5367524623870850 -2.4982397556304932 255 176 0
-5.1486525535583496 3.8551273345947266 -2.8610231876373291 255 176 0
-4.9564743041992188 3.6845741271972656 -2.7569670677185059 255 176 0
-4.7144989967346191 4.4043602943420410 -2.8854181766510010 255 176 0
-4.7597737312316895 3.9678049087524414 -2.8619058132171631 255 176 0
-4.5766386985778809 4.1752033233642578 -2.6355247497558594 255 176 0
-5.1213450431823730 3.9674263000488281 -2.4307627677917480 255 176 0
-4.2731103897094727 3.1552236080169678 -2.4074518680572510 255 176 0
-5.1281199455261230 4.1254014968872070 -2.5183856487274170 255 176 0
-5.0085239410400391 4.1408100128173828 -2.5235226154327393 255 176 0
-4.7754459381103516 4.3218111991882324 -2.8383204936981201 255 176 0
-4.9801073074340820 4.3300824165344238 -2.7365570068359375 255 176 0
-4.6895294189453125 4.1191148757934570 -2.7526113986968994 255 176 0
