//X Y Z R G B Original_cloud_index
5705
0.9016219973564148 -3.0823752880096436 4.1261739730834961 0 255 255 0.000000
0.2757872045040131 -3.1598145961761475 3.8872647285461426 0 255 255 0.000000
0.9314494729042053 -3.7931911945343018 4.6459283828735352 0 255 255 0.000000
0.1630008816719055 -3.2840619087219238 4.1459746360778809 0 255 255 0.000000
0.2523833215236664 -3.3601100444793701 4.1921949386596680 0 255 255 0.000000
-0.0314494706690311 -4.3593392372131348 5.1032991409301758 0 255 255 0.000000
0.5308039784431458 -3.2704954147338867 4.2313599586486816 0 255 255 0.000000
0.3415650129318237 -3.3926086425781250 4.2271728515625000 0 255 255 0.000000
0.9379516839981079 -3.6716272830963135 4.4941110610961914 0 255 255 0.000000
0.8309816122055054 -4.1429114341735840 4.9857048988342285 0 255 255 0.000000
0.3487694859504700 -3.6910371780395508 4.2177672386169434 0 255 255 0.000000
0.7265441417694092 -3.1792323589324951 4.1889905929565430 0 255 255 0.000000
0.2187914550304413 -3.5571708679199219 4.3076138496398926 0 255 255 0.000000
0.9784897565841675 -3.5407629013061523 4.3303170204162598 0 255 255 0.000000
0.1472386866807938 -3.3049345016479492 3.9338498115539551 0 255 255 0.000000
0.2796401679515839 -3.7879509925842285 4.5402307510375977 0 255 255 0.000000
0.0134736541658640 -4.0789446830749512 4.8615751266479492 0 255 255 0.000000
0.3201390504837036 -3.6031703948974609 4.2883286476135254 0 255 255 0.000000
0.9953002333641052 -3.0252525806427002 4.1597609519958496 0 255 255 0.000000
0.3411298692226410 -3.5037865638732910 4.3296446800231934 0 255 255 0.000000
0.9298943281173706 -3.4594628810882568 4.2043361663818359 0 255 255 0.000000
0.8469902873039246 -3.5631225109100342 4.0804381370544434 0 255 255 0.000000
0.8836851716041565 -3.0664386749267578 4.1254181861877441 0 255 255 0.000000
0.2619976401329041 -3.7406589984893799 4.3996677398681641 0 255 255 0.000000
0.1654136478900909 -3.2087540626525879 4.1246237754821777 0 255 255 0.000000
0.9237644672393799 -3.1957790851593018 4.3499479293823242 0 255 255 0.000000
0.9558205604553223 -3.3523662090301514 4.2657942771911621 0 255 255 0.000000
0.7519592046737671 -3.0167899131774902 4.1046133041381836 0 255 255 0.000000
0.7421000599861145 -4.1257181167602539 5.1800670623779297 0 255 255 0.000000
1.0399652719497681 -0.4515638947486877 0.9667188525199890 0 255 255 0.000000
0.2255300730466843 -3.4719438552856445 4.2762169837951660 0 255 255 0.000000
0.0155601408332586 -4.0925765037536621 4.8840913772583008 0 255 255 0.000000
0.9134425520896912 -3.0448806285858154 4.1345586776733398 0 255 255 0.000000
0.7038096785545349 -3.0326492786407471 4.1816244125366211 0 255 255 0.000000
0.8871745467185974 -3.0845005512237549 4.1303591728210449 0 255 255 0.000000
0.9048409461975098 -3.1680915355682373 4.1166882514953613 0 255 255 0.000000
1.0233350992202759 -3.1337900161743164 4.2566270828247070 0 255 255 0.000000
0.5974814295768738 -2.8250753879547119 3.7943186759948730 0 255 255 0.000000
0.8387618064880371 -3.8694198131561279 4.5419077873229980 0 255 255 0.000000
0.1893494725227356 -3.1644690036773682 4.0201292037963867 0 255 255 0.000000
0.1072829365730286 -3.3520205020904541 4.1469283103942871 0 255 255 0.000000
0.3018492758274078 -3.3395304679870605 4.1515121459960938 0 255 255 0.000000
0.9215583801269531 -3.0835218429565430 4.1063389778137207 0 255 255 0.000000
0.1408778429031372 -3.5170238018035889 4.2415876388549805 0 255 255 0.000000
0.1362177580595016 -3.8905820846557617 4.6098241806030273 0 255 255 0.000000
0.9369647502899170 -3.0921807289123535 4.1201548576354980 0 255 255 0.000000
0.8540242314338684 -3.4488518238067627 4.1712341308593750 0 255 255 0.000000
0.1271568238735199 -3.3491756916046143 4.2113795280456543 0 255 255 0.000000
0.8684775829315186 -3.0845098495483398 4.0994553565979004 0 255 255 0.000000
0.9499782323837280 -3.0637550354003906 4.1093540191650391 0 255 255 0.000000
0.9104050397872925 -3.6802043914794922 4.3718090057373047 0 255 255 0.000000
0.1279710233211517 -3.2702815532684326 4.1203484535217285 0 255 255 0.000000
0.1552762091159821 -3.0829021930694580 4.0046906471252441 0 255 255 0.000000
0.9351500868797302 -3.4502987861633301 4.2693715095520020 0 255 255 0.000000
0.2161889225244522 -3.3706753253936768 4.2193942070007324 0 255 255 0.000000
0.2682350575923920 -3.3152217864990234 4.1609992980957031 0 255 255 0.000000
0.6632784605026245 -2.9801943302154541 4.1122031211853027 0 255 255 0.000000
0.2072728723287582 -3.7470855712890625 4.4201402664184570 0 255 255 0.000000
0.6336569786071777 -3.2536606788635254 4.2001304626464844 0 255 255 0.000000
0.2444286644458771 -3.4851734638214111 4.3150167465209961 0 255 255 0.000000
0.2281612902879715 -3.3395211696624756 4.1712293624877930 0 255 255 0.000000
0.8660029172897339 -3.1434969902038574 4.1049723625183105 0 255 255 0.000000
0.8819457292556763 -3.3246862888336182 4.2159657478332520 0 255 255 0.000000
0.1979161500930786 -2.9136633872985840 3.8548328876495361 0 255 255 0.000000
0.5729078054428101 -3.0809299945831299 4.0780377388000488 0 255 255 0.000000
0.9324743151664734 -3.0127234458923340 4.0847868919372559 0 255 255 0.000000
0.1165123507380486 -3.3611791133880615 4.2159762382507324 0 255 255 0.000000
0.8653784990310669 -3.0335626602172852 4.1769261360168457 0 255 255 0.000000
0.1539140343666077 -3.0665597915649414 4.0925049781799316 0 255 255 0.000000
0.8074176311492920 -3.1869039535522461 4.1676621437072754 0 255 255 0.000000
1.0017560720443726 -3.1443910598754883 4.2868714332580566 0 255 255 0.000000
0.1894083768129349 -3.4212200641632080 4.1451678276062012 0 255 255 0.000000
0.8383464217185974 -3.4116704463958740 4.2146162986755371 0 255 255 0.000000
0.2101399600505829 -3.4957199096679688 4.2664866447448730 0 255 255 0.000000
0.1450571864843369 -3.4261314868927002 4.2443475723266602 0 255 255 0.000000
0.3271650671958923 -3.8956763744354248 4.3432807922363281 0 255 255 0.000000
0.8649979233741760 -3.9636707305908203 4.7314748764038086 0 255 255 0.000000
0.1367580443620682 -3.2217557430267334 4.1212544441223145 0 255 255 0.000000
0.2410265207290649 -3.3467922210693359 4.1359372138977051 0 255 255 0.000000
0.1433189958333969 -3.4398834705352783 4.2046461105346680 0 255 255 0.000000
0.3967549204826355 -2.7608745098114014 3.6286544799804688 0 255 255 0.000000
0.8784416913986206 -3.4814105033874512 4.1951613426208496 0 255 255 0.000000
0.1496198624372482 -3.8913435935974121 4.6179847717285156 0 255 255 0.000000
0.8878326416015625 -3.4650597572326660 4.1686148643493652 0 255 255 0.000000
0.2432581782341003 -2.9104011058807373 3.4609422683715820 0 255 255 0.000000
0.2503033876419067 -3.0939903259277344 4.1022200584411621 0 255 255 0.000000
0.0842835381627083 -4.0117506980895996 4.7953062057495117 0 255 255 0.000000
0.8257303833961487 -3.1582765579223633 4.1155056953430176 0 255 255 0.000000
0.0188124775886536 -4.0532917976379395 4.8994688987731934 0 255 255 0.000000
0.9263895750045776 -3.6520490646362305 4.4481930732727051 0 255 255 0.000000
0.3475528657436371 -3.3912327289581299 4.1009416580200195 0 255 255 0.000000
0.3663307130336761 -3.4236717224121094 4.0195465087890625 0 255 255 0.000000
0.1510504931211472 -3.1267826557159424 4.0780167579650879 0 255 255 0.000000
0.7809475064277649 -4.1103186607360840 4.9234294891357422 0 255 255 0.000000
0.2119188010692596 -2.8226945400238037 3.6868610382080078 0 255 255 0.000000
0.7703904509544373 -4.2203454971313477 4.9059929847717285 0 255 255 0.000000
0.8658589720726013 -4.0204300880432129 4.7613048553466797 0 255 255 0.000000
0.9270834922790527 -3.7040364742279053 4.5733098983764648 0 255 255 0.000000
0.0288328621536493 -4.0988030433654785 4.8558659553527832 0 255 255 0.000000
0.8603395819664001 -3.4525561332702637 4.2126002311706543 0 255 255 0.000000
0.6993924379348755 -3.0162363052368164 4.1367006301879883 0 255 255 0.000000
0.7164900898933411 -3.0117127895355225 3.9484059810638428 0 255 255 0.000000
0.8497362136840820 -3.5244786739349365 4.0962481498718262 0 255 255 0.000000
0.2390501797199249 -2.8793289661407471 3.5996167659759521 0 255 255 0.000000
0.2657842636108398 -3.6396832466125488 4.3139557838439941 0 255 255 0.000000
0.2553381323814392 -3.7060234546661377 4.7054719924926758 0 255 255 0.000000
0.9701517820358276 -3.0964531898498535 4.0809488296508789 0 255 255 0.000000
0.0968860164284706 -3.3278107643127441 4.2026329040527344 0 255 255 0.000000
0.7822813987731934 -0.2825214862823486 0.7121365070343018 0 255 255 0.000000
1.0243017673492432 -3.0967316627502441 4.2209525108337402 0 255 255 0.000000
0.1360826194286346 -3.2571084499359131 4.0996637344360352 0 255 255 0.000000
0.3136127591133118 -3.1035189628601074 4.0630345344543457 0 255 255 0.000000
0.8984217643737793 -3.4815218448638916 4.2023077011108398 0 255 255 0.000000
0.0697490498423576 -4.1792645454406738 4.9266014099121094 0 255 255 0.000000
0.1359684467315674 -3.5263187885284424 4.4021463394165039 0 255 255 0.000000
0.8515114784240723 -3.5232496261596680 4.1423511505126953 0 255 255 0.000000
0.2848386764526367 -3.3371527194976807 4.1891136169433594 0 255 255 0.000000
0.1868809014558792 -3.5019989013671875 4.1189618110656738 0 255 255 0.000000
0.9974481463432312 -3.0247161388397217 4.0601334571838379 0 255 255 0.000000
0.1750420778989792 -3.0836074352264404 4.0843992233276367 0 255 255 0.000000
0.9023084044456482 -3.4430236816406250 4.1929588317871094 0 255 255 0.000000
0.9366578459739685 -3.4288332462310791 4.2509860992431641 0 255 255 0.000000
0.8992587924003601 -3.0172996520996094 4.1797809600830078 0 255 255 0.000000
-0.0478685833513737 -4.0974674224853516 5.0237517356872559 0 255 255 0.000000
0.7503914833068848 -4.1060242652893066 4.9317684173583984 0 255 255 0.000000
0.9288809895515442 -3.0253548622131348 4.0111026763916016 0 255 255 0.000000
0.2907184362411499 -3.1251604557037354 4.0721378326416016 0 255 255 0.000000
0.9775384664535522 -3.1893534660339355 4.1752333641052246 0 255 255 0.000000
1.0040643215179443 -3.4067232608795166 4.3986315727233887 0 255 255 0.000000
0.8302207589149475 -3.2836835384368896 4.1287074089050293 0 255 255 0.000000
0.9902161359786987 -3.3097963333129883 4.3249120712280273 0 255 255 0.000000
0.9171634912490845 -3.6839771270751953 4.5152630805969238 0 255 255 0.000000
0.1749016940593719 -3.1103014945983887 4.0988492965698242 0 255 255 0.000000
0.8453420996665955 -3.3971581459045410 4.2310943603515625 0 255 255 0.000000
0.3346464335918427 -3.4000480175018311 4.1623554229736328 0 255 255 0.000000
0.7241026163101196 -4.1202831268310547 4.8745369911193848 0 255 255 0.000000
0.2832476496696472 -3.0940871238708496 4.0559487342834473 0 255 255 0.000000
0.8910299539566040 -3.6505451202392578 4.3895058631896973 0 255 255 0.000000
0.8944665193557739 -3.4004771709442139 4.3032908439636230 0 255 255 0.000000
0.0271331258118153 -4.0969562530517578 4.9197812080383301 0 255 255 0.000000
0.1555049717426300 -3.0725436210632324 4.0743350982666016 0 255 255 0.000000
0.2373279184103012 -3.6554083824157715 4.3129472732543945 0 255 255 0.000000
0.9756879806518555 -3.0656826496124268 4.1389498710632324 0 255 255 0.000000
0.1317539811134338 -3.3549153804779053 4.2177634239196777 0 255 255 0.000000
0.1324203908443451 -3.2126402854919434 4.0092797279357910 0 255 255 0.000000
1.0002863407135010 -3.1419608592987061 4.1947031021118164 0 255 255 0.000000
0.7445107698440552 -3.0701622962951660 4.1708068847656250 0 255 255 0.000000
0.0008876674692146 -4.1251697540283203 4.9312987327575684 0 255 255 0.000000
0.0180092081427574 -4.0727200508117676 4.8534755706787109 0 255 255 0.000000
0.1754002720117569 -3.6309211254119873 4.2816109657287598 0 255 255 0.000000
0.8781033754348755 -0.4068340361118317 1.0086989402770996 0 255 255 0.000000
0.9171961545944214 -3.0600929260253906 4.0799994468688965 0 255 255 0.000000
0.2785052061080933 -3.5705761909484863 4.3181447982788086 0 255 255 0.000000
0.8868041634559631 -3.4620139598846436 4.2116203308105469 0 255 255 0.000000
0.8550133705139160 -3.4426765441894531 4.2255935668945313 0 255 255 0.000000
0.0590072125196457 -3.9047834873199463 4.5764718055725098 0 255 255 0.000000
0.3436089158058167 -3.4360847473144531 4.0831031799316406 0 255 255 0.000000
0.9297136068344116 -3.0728025436401367 4.0652046203613281 0 255 255 0.000000
0.5639015436172485 -3.0830912590026855 4.0861172676086426 0 255 255 0.000000
0.8134959936141968 -4.1348552703857422 4.9372825622558594 0 255 255 0.000000
0.3304461240768433 -3.6372342109680176 4.2445907592773438 0 255 255 0.000000
0.1572878956794739 -3.9080395698547363 4.7338223457336426 0 255 255 0.000000
0.2999003529548645 -2.9129943847656250 3.5911753177642822 0 255 255 0.000000
0.9177293777465820 -3.0406544208526611 4.0969605445861816 0 255 255 0.000000
0.2023675143718719 -3.1772930622100830 4.1011962890625000 0 255 255 0.000000
0.0659903883934021 -3.7404706478118896 4.4029479026794434 0 255 255 0.000000
0.8572214245796204 -2.9507696628570557 4.0907096862792969 0 255 255 0.000000
0.9266888499259949 -3.0760827064514160 4.1198420524597168 0 255 255 0.000000
0.2941792309284210 -3.2621257305145264 4.1407723426818848 0 255 255 0.000000
0.9129220247268677 -3.3312008380889893 4.2212147712707520 0 255 255 0.000000
0.4891234338283539 -2.9963405132293701 4.0096602439880371 0 255 255 0.000000
0.8776224851608276 -3.0281064510345459 4.1636109352111816 0 255 255 0.000000
0.1799824833869934 -3.8000171184539795 4.5192284584045410 0 255 255 0.000000
0.1161132007837296 -3.7097201347351074 4.3612818717956543 0 255 255 0.000000
0.9541286826133728 -3.3959405422210693 4.2911510467529297 0 255 255 0.000000
0.7401194572448730 -2.2919499874114990 3.1376097202301025 0 255 255 0.000000
1.0076849460601807 -3.0931222438812256 4.1348767280578613 0 255 255 0.000000
0.8548955321311951 -0.4201177060604095 0.8590001463890076 0 255 255 0.000000
0.2279402166604996 -3.4157984256744385 4.2349333763122559 0 255 255 0.000000
0.3165214061737061 -3.4735901355743408 4.2244458198547363 0 255 255 0.000000
0.8128277063369751 -3.2649290561676025 4.2368927001953125 0 255 255 0.000000
0.6143797636032104 -2.9901704788208008 4.0336236953735352 0 255 255 0.000000
0.9152270555496216 -3.1373887062072754 4.0286211967468262 0 255 255 0.000000
0.9651532769203186 -3.3907034397125244 4.4032869338989258 0 255 255 0.000000
0.7239245176315308 -3.1206920146942139 4.1360487937927246 0 255 255 0.000000
0.3569262921810150 -3.4060418605804443 4.1161813735961914 0 255 255 0.000000
0.1986340880393982 -4.0142445564270020 4.7883086204528809 0 255 255 0.000000
0.0962214767932892 -4.0724205970764160 4.9436173439025879 0 255 255 0.000000
0.2401277720928192 -3.2507557868957520 4.1288213729858398 0 255 255 0.000000
0.6532962918281555 -3.0343334674835205 4.1266350746154785 0 255 255 0.000000
0.8837144970893860 -3.0395288467407227 4.1362662315368652 0 255 255 0.000000
0.3954820632934570 -2.9749140739440918 4.0191779136657715 0 255 255 0.000000
0.9456216096878052 -3.2041401863098145 3.8071079254150391 0 255 255 0.000000
1.0038204193115234 -3.2594830989837646 4.3660373687744141 0 255 255 0.000000
0.1532345563173294 -3.2604990005493164 4.3484940528869629 0 255 255 0.000000
0.9484634995460510 -3.4515676498413086 4.3260235786437988 0 255 255 0.000000
0.1845671683549881 -3.8559546470642090 4.5382919311523438 0 255 255 0.000000
0.6094664335250854 -3.0977196693420410 4.0748543739318848 0 255 255 0.000000
0.2599712610244751 -3.7946727275848389 4.5434379577636719 0 255 255 0.000000
0.2758881449699402 -3.8500297069549561 4.5128293037414551 0 255 255 0.000000
1.0108258724212646 -3.2099733352661133 4.1758284568786621 0 255 255 0.000000
0.8778200745582581 -3.4829406738281250 4.1739902496337891 0 255 255 0.000000
0.1721498966217041 -4.0625839233398438 4.9583196640014648 0 255 255 0.000000
0.7186995148658752 -3.1327965259552002 4.1310653686523438 0 255 255 0.000000
0.2016186714172363 -4.0682978630065918 4.8261871337890625 0 255 255 0.000000
0.2579054534435272 -3.7715320587158203 4.4977555274963379 0 255 255 0.000000
1.0068432092666626 -3.0988147258758545 4.1912074089050293 0 255 255 0.000000
0.8053487539291382 -0.2478581815958023 0.7442417144775391 0 255 255 0.000000
0.7596026062965393 -3.0219523906707764 4.1297507286071777 0 255 255 0.000000
0.7215157747268677 -3.0197167396545410 4.0106382369995117 0 255 255 0.000000
0.8656971454620361 -2.8597354888916016 3.8349840641021729 0 255 255 0.000000
0.8879626393318176 -3.6501765251159668 4.3877654075622559 0 255 255 0.000000
0.7305893898010254 -3.0390226840972900 4.1073427200317383 0 255 255 0.000000
0.1713650822639465 -4.1908445358276367 5.0109124183654785 0 255 255 0.000000
0.2316569089889526 -3.4009988307952881 4.2363247871398926 0 255 255 0.000000
0.8561801910400391 -4.0127024650573730 4.7946405410766602 0 255 255 0.000000
0.1298681348562241 -3.1899955272674561 4.0442256927490234 0 255 255 0.000000
0.3428395092487335 -3.4761891365051270 4.1411581039428711 0 255 255 0.000000
0.8562010526657104 -3.4735753536224365 4.0672373771667480 0 255 255 0.000000
0.7768760323524475 -0.3916968405246735 0.9070778489112854 0 255 255 0.000000
0.7287699580192566 -3.0320758819580078 4.1300439834594727 0 255 255 0.000000
0.7272073626518250 -4.2207651138305664 5.2844209671020508 0 255 255 0.000000
0.9309499263763428 -3.4538137912750244 4.2475638389587402 0 255 255 0.000000
0.9369219541549683 -3.6633591651916504 4.5033760070800781 0 255 255 0.000000
0.9823256731033325 -3.2403988838195801 4.0086197853088379 0 255 255 0.000000
0.0114121129736304 -4.1404662132263184 4.8815984725952148 0 255 255 0.000000
0.3123809099197388 -3.3802628517150879 3.9693272113800049 0 255 255 0.000000
0.9825571775436401 -3.2824079990386963 4.2600131034851074 0 255 255 0.000000
0.2911173701286316 -3.3315913677215576 4.1945776939392090 0 255 255 0.000000
0.9989259839057922 -0.4188808798789978 1.0515445470809937 0 255 255 0.000000
0.3510502576828003 -3.5425128936767578 4.1468319892883301 0 255 255 0.000000
0.9277102947235107 -3.6576948165893555 4.4684600830078125 0 255 255 0.000000
0.8380811810493469 -3.0666389465332031 4.1170101165771484 0 255 255 0.000000
0.0649228245019913 -3.7074482440948486 4.3934578895568848 0 255 255 0.000000
0.3492041528224945 -3.4781119823455811 4.1494808197021484 0 255 255 0.000000
0.8504621982574463 -3.0449757575988770 4.1270275115966797 0 255 255 0.000000
0.9132561087608337 -3.0621333122253418 4.1135005950927734 0 255 255 0.000000
0.9489377140998840 -3.4758727550506592 4.3150725364685059 0 255 255 0.000000
0.8310402035713196 -3.4090869426727295 4.2891530990600586 0 255 255 0.000000
0.2442869096994400 -3.0645017623901367 3.6224699020385742 0 255 255 0.000000
0.9404233098030090 -3.4796214103698730 4.3522462844848633 0 255 255 0.000000
0.1482807844877243 -3.4095070362091064 4.2630181312561035 0 255 255 0.000000
0.8455798625946045 -4.0676021575927734 4.8932132720947266 0 255 255 0.000000
0.9969943761825562 -3.0730812549591064 4.2086286544799805 0 255 255 0.000000
1.8280730247497559 0.6094517707824707 -0.2061998844146729 0 255 255 0.000000
0.8572006821632385 -3.4354093074798584 4.2316260337829590 0 255 255 0.000000
0.8506323099136353 -3.4664068222045898 4.1458544731140137 0 255 255 0.000000
0.3866789638996124 -2.6221368312835693 3.2051994800567627 0 255 255 0.000000
0.9805768728256226 -3.2846643924713135 4.3207688331604004 0 255 255 0.000000
0.8585498332977295 -4.1272349357604980 5.0983805656433105 0 255 255 0.000000
0.1083294376730919 -3.3588943481445313 4.2147979736328125 0 255 255 0.000000
0.9875724315643311 -3.3719198703765869 4.3339056968688965 0 255 255 0.000000
0.7358147501945496 -0.5965312719345093 0.9268453717231750 0 255 255 0.000000
0.7632263898849487 -4.0127210617065430 4.6619515419006348 0 255 255 0.000000
0.2215253561735153 -4.1922807693481445 4.7838029861450195 0 255 255 0.000000
0.8143061995506287 -3.7985405921936035 4.3834023475646973 0 255 255 0.000000
1.0239661931991577 -2.9834966659545898 4.1163721084594727 0 255 255 0.000000
0.8776916861534119 -3.3857846260070801 4.0477433204650879 0 255 255 0.000000
0.9328384399414063 -3.0485496520996094 4.1316208839416504 0 255 255 0.000000
0.9846574664115906 -3.0933480262756348 4.1567530632019043 0 255 255 0.000000
0.9069656133651733 -3.8018064498901367 4.5970792770385742 0 255 255 0.000000
0.9816999435424805 -2.8742799758911133 3.9905726909637451 0 255 255 0.000000
0.9313971400260925 -3.7099118232727051 4.4771161079406738 0 255 255 0.000000
0.9697346091270447 -3.1836087703704834 4.2133235931396484 0 255 255 0.000000
0.9013118147850037 -3.4850122928619385 4.2160348892211914 0 255 255 0.000000
0.1548686921596527 -3.9806425571441650 4.6813383102416992 0 255 255 0.000000
0.9142696857452393 -3.4336850643157959 4.2813353538513184 0 255 255 0.000000
0.9182581305503845 -3.7499229907989502 4.5959286689758301 0 255 255 0.000000
0.9391613006591797 -3.7928028106689453 4.6293878555297852 0 255 255 0.000000
0.8705062270164490 -3.4677064418792725 4.1720590591430664 0 255 255 0.000000
0.9699391126632690 -3.4131388664245605 4.3606023788452148 0 255 255 0.000000
0.2820590436458588 -3.8075578212738037 4.5284314155578613 0 255 255 0.000000
